,Title_new,Exp_min,Exp_max,NCR,Hyd,Pune,Mumbai,Bangalore,Chennai,Ahmedabad,Kolkata,Kochi,Jaipur,Trivandrum,Indore,Coimbatore,OthersLoc,Skills_list,Dates_new,Exp_avg,Predicted_Salary,Title,Labels6,Labels3
4596,Developer,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Teradata ', ' ETL ', ' Informatica ', ' Unix ', ' PL - SQL ', ' SQL ', ' Linux ', ' Power Center']",28,5.0,0,3,1,1
4597,Engineer,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Database Administration', ' MySQL', ' Linux', ' Java', ' Windows', ' Database Maintenance', '']",26,7.5,0,4,1,1
4598,Lead,8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Business Objects', ' Bi', ' SQL', ' Cognos', ' ETL Tool', ' SAP BO', ' Business Intelligence', '']",19,10.5,1,6,3,1
4599,Developer,1,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,"['Algorithms', ' Javascript', ' Data Structures', ' Node.Js', ' Ajax', ' Html5', ' MVC']",26,3.5,0,3,1,0
4600,Manager,7,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,"['presales', ' data center', ' cloud', ' DC', ' virtualization', ' big data', ' hadoop', ' docker', '']",30,9.5,0,7,3,1
4601,Lead,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['windows services', ' linq', ' entity framework', ' asp.net mvc', ' kendo ui', ' sql server']",26,6.0,2,6,2,2
4602,Lead,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Obia', ' SQL', ' ODI', ' Oracle Data Integrator', ' OBIEE', ' Finance', ' ETL']",22,6.0,1,6,3,1
4603,Engineer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Science', ' Machine Learning', ' Python', ' Predictive Maintenance', ' Analytics']",19,5.5,1,4,1,0
4604,Architect,8,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['hive', ' hadoop', ' sqoop', ' hdfs', ' spark', ' unix', ' etl', ' big data', ' scala', ' AWS']",21,10.5,2,1,1,1
4605,Lead,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Algorithms', ' Data Structures', ' Java', ' Javascript', ' Software Development']",26,8.0,3,6,2,2
4606,Developer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Structures', ' Algorithms', ' C++', ' Python', ' Linux', ' Distribution System']",19,5.5,6,3,2,2
4607,Lead,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['NoSQL', ' Java', ' Hadoop', ' Maven', ' JUnit', ' Rest', ' Multithreading']",30,7.5,2,6,2,2
4608,Generic,10,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['analytics', ' performance analytics', ' machine learning', ' algorithms', ' text mining']",2,12.5,0,5,3,1
4609,Engineer,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['PLSQL', ' Unix shell scripting', ' Informatica', ' Weblogic', ' JBoss']",2,6.5,3,4,2,2
4610,Developer,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' J2Ee', ' Core Java', ' NoSQL', ' SQL Server', ' Design Patterns', ' HBase']",2,7.5,0,3,1,1
4611,Generic,5,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['sybase dba', ' unix', ' replication', ' database administration', ' performance tuning', '']",26,7.0,0,5,3,1
4612,Developer,5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Java', ' C', ' Node.Js', ' Javascript', ' MongoDB', ' Python', ' C++', ' J2Ee', ' Oracle Database']",2,7.5,0,3,1,1
4613,Developer,11,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Java', ' C', ' Node.Js', ' Javascript', ' MongoDB', ' Python', ' C++', ' J2Ee', ' Oracle Database']",2,13.0,0,3,1,1
4614,Architect,14,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['JSP', ' Core Java', ' JPA', ' Servlets', ' Spring Mvc', ' JMS', ' JSF', ' Oracle Database']",5,19.0,0,1,1,1
4615,Engineer,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Database Engineer', ' Database Administrator', ' Sr']",7,6.5,0,4,1,0
4616,Lead,7,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Java', ' Python', ' OOP', ' Coding', ' integration', ' testing', ' non - relational databases']",7,9.5,0,6,3,1
4617,Lead,13,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL Server', ' Oracle', ' Idq', ' Informatica Power Center', ' ETL', ' Data Integration']",43,14.0,3,6,2,1
4618,Lead,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL Server', ' Oracle', ' Idq', ' Informatica Power Center', ' ETL', ' Data Integration']",43,10.0,1,6,3,1
4619,Lead,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' Java', ' Software Engineering', ' Python', ' Programming', ' Design patterns']",53,8.5,2,6,2,2
4620,Generic,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Python Programming', ' Subject Matter Expertise', ' Rest API', ' Data Engineer']",54,8.0,1,5,3,1
4621,Engineer,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,"['Database architect', ' SQL', ' MySQL', ' C#', ' Java', ' Data modelling', ' AWS', ' Docker']",7,2.5,1,4,1,0
4622,Developer,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Android SDK', ' Java', ' Ndk', ' SQLite', ' MySQL', ' Mobile Development']",6,3.5,0,3,1,0
4623,Engineer,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Selenium', ' QTP', ' SQL Database', ' Testing', ' Test Engineering', ' Java', ' Unix', ' Testing']",7,6.5,0,4,1,0
4624,Engineer,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Automation Testing', ' Core Java', ' Oracle SQL', ' SDET', ' Rest', ' API Testing']",8,5.0,3,4,2,2
4625,Engineer,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Groovy', ' Javascript', ' Grails', ' Java', ' Angularjs', ' JUnit', ' NoSQL', ' AWS', ' Big Data']",55,6.5,1,4,1,1
4626,Generic,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Oracle LSH', ' SAS', ' Oracle Procedural Language Extensions to SQL']",40,5.5,1,5,3,0
4627,Lead,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['ASP.Net MVC', ' SQL Server', ' CSS', ' C++', ' .Net', ' Angularjs', ' Software Engineering']",14,5.5,0,6,3,1
4628,Generic,5,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,"['SQL Tuning', ' PLSQL', ' Performance Tuning', ' Oracle 11G', ' PL', ' AWR', ' Oracle Admin']",1,7.5,0,5,3,1
4629,Analyst,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SAS SQL', ' Excel Powerpoint', ' Data Analysis', ' Basel II', ' Logistic Regression']",42,5.0,0,0,1,0
4630,Engineer,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,"['Database architect', ' SQL', ' MySQL', ' C#', ' Java', ' Data modelling', ' AWS', ' Docker']",7,2.5,1,4,1,0
4631,Manager,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' Text Analytics', ' R', ' Machine Learning', ' Mathematica', ' Java']",14,6.5,0,7,3,0
4632,Manager,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Customer Analytics', ' Logistic Regression', ' Segmentation', ' SAS', ' Cpg', ' Statistics']",14,8.5,0,7,3,1
4633,Manager,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' Text Analytics', ' R', ' Mathematica', ' Java', ' Machine Learning']",14,6.5,0,7,3,0
4634,Manager,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Hadoop', ' Hive', ' Spark', ' Java', ' SCALA', ' Python', ' Machine Learning', ' Big Data', ' SQL']",14,6.5,0,7,3,0
4635,Consultant,4,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Base SAS', ' Logistic Regression', ' Predictive Modeling', ' SQL', ' Analytics', ' Machine']",14,6.0,1,2,1,1
4636,Generic,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Database Administration', ' Linux', ' DBA', ' Database Administrator']",7,9.0,1,5,3,1
4637,Developer,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['C++', ' C', ' STL', ' Win32', ' XML', ' XSLT', ' SQL Database', ' Oracle Database', ' TCP']",61,5.5,0,3,1,0
4638,Generic,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Tools', ' Data mining', ' Linux', ' Unix', ' SQL', ' Evaluation', ' big data', ' Data extraction']",60,5.5,0,5,3,0
4639,Generic,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Big Data', ' Data Visualization', ' Apache Zeppelin', ' Python', ' PySpark', ' Agile', ' JIRA']",60,5.0,0,5,3,1
4640,Lead,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Webservices ', ' PL - SQL ', ' Oracle SOA ', ' Oracle BPEL ', ' Oracle', ' SOA', ' SCA']",28,6.0,0,6,3,1
4641,Developer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Core Java', ' Spring Framework', ' Tomcat', ' Algorithms', ' SQL', ' OOAD', ' RDBMS']",15,5.5,6,3,2,2
4642,Developer,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Hibernate', ' Spring', ' Core Java', ' Rest', ' Web Services', ' MongoDB', ' SQL']",9,6.5,0,3,1,0
4643,Developer,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['MS SQL Server', ' Oracle 9I', ' MySQL', ' Stored Procedures', ' Database Design']",13,7.5,0,3,1,1
4644,Developer,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['java', ' spring', ' hibernate', ' j2ee', ' oracle sql', ' sql database', ' web technologies']",15,4.0,0,3,1,1
4645,Lead,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Magento', ' PHP', ' MySQL', ' Ajax', ' Javascript', ' Front End']",8,5.0,0,6,3,0
4646,Consultant,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['SQL', ' Apps DBA', ' Solaris', ' Apache', ' Oracle E - business Suite', ' Patching', ' EBS']",15,10.0,0,2,1,1
4647,Lead,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Java', ' JSF', ' SQL', ' Oracle ADF', ' Web Services', ' PL', ' PLSQL', ' Web Technologies']",5,6.5,3,6,2,2
4648,Generic,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Oracle SQL', ' Database', ' Software Testing', ' MySQL']",1,5.5,0,5,3,0
4649,Developer,10,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Java or "" ; Core Java"" ; ', ' Apache Tomcat', ' Web Sphere', ' SQL']",1,12.0,6,3,2,2
4650,Developer,8,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Telerik', ' ASP.Net', ' C#', ' SQL Server', ' VB.NET', ' JQuery', ' Algorithms']",1,10.5,0,3,1,1
4651,Lead,6,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['asp.net', ' sql server', ' c#', ' ado.net', ' wcf services', ' vb.net', ' visual studio', ' ']",5,8.5,0,6,3,1
4652,Manager,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Oracle', ' Unix', ' Linux', ' MySQL', ' Networking', ' Project management', ' Apache', ' UML']",28,5.5,0,7,3,0
4653,Engineer,5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['ASP.Net', ' WCF', ' C#', ' SQL Server', ' Javascript', ' WPF', ' Windows Application']",16,6.0,3,4,2,2
4654,Lead,12,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C++', ' Clojure', ' Python', ' Algorithms', ' Java', ' Machine Learning', ' Cplex', ' Ruby']",1,15.0,0,6,3,1
4655,Generic,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Javascript', ' Algorithms', ' Java', ' Bootstrap', ' Angularjs', ' Web Development']",1,6.5,1,5,3,0
4656,Lead,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Oracle Financials', ' Soa Bpel', ' PLSQL', ' PL', ' Interfaces', ' Bi Publisher', ' Adf']",1,5.5,1,6,3,0
4657,Architect,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['spring', ' core java', ' rest', ' soap', ' web services', ' lucene', ' mysql', ' hibernate', ' ajax']",1,17.5,4,1,2,1
4658,Architect,13,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' Java', ' MySQL', ' Nginx', ' NoSQL', ' Saltstack', ' MongoDB', ' Ruby', ' Python', ' C++', ' TOGAF', '']",1,18.0,0,1,1,1
4659,Engineer,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['C / C++', ' CAE', ' Abstraction & Meshing Engineer', ' Algorithms', ' C', ' C++']",1,4.5,0,4,1,1
4660,Architect,9,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['ASP.Net', ' MS SQL Server', ' ADO.Net', ' WCF', ' C#', ' MVC', ' JQuery', ' Visual Studio']",1,10.5,4,1,2,2
4661,Generic,10,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['nlp', ' machine learning', ' interaction design', ' design integration']",1,15.0,1,5,3,1
4662,Engineer,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Java', ' Android', ' Clojure', ' Swift', ' Software Development', ' NoSQL', ' Ruby', ' OOP']",1,6.5,3,4,2,2
4663,Lead,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['credit assessment', ' credit underwriting', ' machine learning', ' credit analysis']",1,8.5,1,6,3,1
4664,Developer,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Java Developer', ' Hadoop Developer', ' webservices', ' ETL']",1,5.5,0,3,1,1
4665,Manager,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['CSS', ' Javascript', ' HTML', ' SQL Server', ' Postgresql', ' Rest', ' Ruby', ' C#', ' Java']",1,9.0,4,7,2,2
4666,Lead,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['java', ' spring boot', ' spring security', ' junit', ' microservices', ' nosql']",2,6.0,0,6,3,1
4667,Engineer,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['c', ' matlab', ' simulink', ' c++', ' signal processing', ' algorithms', ' sales']",2,9.5,1,4,1,1
4668,Lead,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Operations Manager', ' Senior', ' Oracle', ' Linux', ' MySQL', ' Perl', ' Networking', ' Windows']",6,7.5,3,6,2,2
4669,Developer,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Core Java', ' J2Ee', ' SQL', ' Oracle', ' Unix', ' Javascript', ' Hibernate', ' EJB', ' Apache']",6,6.0,0,3,1,1
4670,Lead,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['factor analysis', ' logistic regression', ' sas', ' advanced excel', ' r', ' spss']",1,7.5,3,6,2,2
4671,Generic,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Couch base clusters', ' Couchbase Administrator', ' NoSQL', ' Redhat Linux']",5,7.5,1,5,3,1
4672,Lead,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['level', ' Associate', ' Visualization', ' SQL', ' Python', ' MySQL', ' Tools', ' Supply chain']",6,7.0,3,6,2,2
4673,Engineer,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,['Software Engineer - SQL SSRS SSIS'],6,5.5,0,4,1,0
4674,Developer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Android Studio', ' SQLite', ' Core Java', ' Eclipse', ' Mobile Development', ' Adt', ' OOP']",6,5.5,0,3,1,0
4675,Developer,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Javascript', ' HTML', ' CSS', ' Angularjs', ' Node.Js', ' React.Js', ' MySQL', ' Redis']",5,4.5,0,3,1,0
4677,Lead,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,['Senior IT Operating Systems Analyst - Microsoft SQL DB2'],6,5.0,3,6,2,2
4678,Architect,10,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Javascript', ' Core Java', ' Angularjs', ' Design Patterns', ' J2Ee', ' OOAD', ' Spark', ' RDBMS']",5,14.0,0,1,1,1
4679,Developer,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['bash', ' python', ' ansible', ' perl', ' configuration management']",6,5.5,0,3,1,1
4680,Analyst,10,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Customer satisfaction', ' Service', ' Troubleshooting', ' Recruitment', ' SQL', ' Business']",8,11.0,0,0,1,1
4681,Developer,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['java', ' Python']",8,6.0,0,3,1,1
4682,Analyst,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Linux', ' Python', ' perl', ' HTML', ' javascript', ' css', ' Unix', ' shell scripting']",7,6.5,0,0,1,0
4683,Manager,8,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['gis', ' geospatial', ' javascript', ' asp.net', ' jquery', ' java', ' mysql', ' wss', ' ajax']",8,10.0,0,7,3,1
4684,Developer,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Linux', ' Windows', ' Algorithms', ' Service', ' Computer science', ' Image processing']",7,8.0,1,3,1,1
4685,Engineer,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['html', ' angularjs', ' front end', ' python', ' database', ' UI', ' Queues', ' Cache', ' servers']",12,5.5,3,4,2,2
4686,Developer,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['HTML', ' Javascript', ' CSS', ' Ajax', ' JQuery', ' PHP', ' MySQL', ' XML', ' Database']",7,3.0,0,3,1,1
4687,Developer,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['HTML', ' Javascript', ' CSS', ' Ajax', ' JQuery', ' PHP', ' MySQL', ' XML', ' Database']",9,4.0,0,3,1,0
4688,Developer,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['ASP.Net', ' C#', ' CSS', ' JQuery', ' SQL Server', ' VB.NET', ' Javascript', ' HTML', ' ASP', ' ']",13,5.0,0,3,1,0
4689,Generic,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['SQL DBA', ' SQL Server', ' Database Administration', ' SQL Database', ' IT Services']",13,3.5,0,5,3,0
4690,Developer,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['ms sql server', ' ssrs', ' reporting services', ' crystal report']",16,3.0,0,3,1,0
4691,Developer,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['RDBMS', ' C', ' Database Development', ' Programming', ' Application Security']",15,5.5,0,3,1,1
4692,Developer,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['HTML', ' Javascript', ' CSS', ' Ajax', ' JQuery', ' PHP', ' MySQL', ' XML', ' Database']",9,3.0,0,3,1,1
4693,Generic,10,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['iSCSI', ' Fibre Channel', ' SCSI', ' AOS', ' SQL Server', ' Trace Parser', ' C', ' DB2']",60,12.5,2,5,2,1
4694,Generic,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['DBA', ' database administrator', ' sql and dba', ' AWS Admin Console', ' Amazon RDS']",14,8.5,1,5,3,1
4695,Lead,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Practice Lead', ' Technical support', ' Tools', ' Business operations', ' YARN', ' Linux']",60,10.5,0,6,3,1
4696,Engineer,5,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,"['Networking', ' Linux', ' Windows', ' Service', ' Network operations', ' Apache', ' MySQL']",60,7.5,0,4,1,1
4697,Developer,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Java Developer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,5.5,0,3,1,0
4698,Lead,8,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Linux', ' Windows', ' Technical support', ' Python', ' Application support', ' Performance']",41,10.5,0,6,3,1
4699,Generic,5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['MySQL Object Oriented program', ' g Python query language Python']",60,7.5,0,5,3,1
4700,Engineer,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['MySQL Object Oriented program', ' g Python query language Python  ']",60,5.5,0,4,1,0
4701,Engineer,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['MySQL Object Oriented program', ' g Python query language  ', ' XML sed program']",60,5.5,0,4,1,0
4702,Engineer,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Technical product configuration', ' design', ' integration PHP', ' MySQL', ' HTML', ' C']",60,6.5,1,4,1,1
4703,Engineer,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Technical product configuration', ' design', ' integration PHP', ' MySQL', ' HTML', ' C']",60,6.5,3,4,2,2
4704,Consultant,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Database Administrator', ' DBA', ' DB creation', ' DDL', ' DML', ' SQL', ' DB Tools']",16,6.5,0,2,1,0
4705,Generic,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Postgresql', ' MySQL', ' MS SQL', ' Linux', ' Database Administration', ' Windows', ' DBA']",1,6.5,0,5,3,1
4706,Analyst,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Manual Testing', ' Database Testing', ' Defect Reporting', ' SOAP UI', ' STLC', ' SQL']",13,4.0,0,0,1,1
4707,Lead,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['unix', ' oracle', ' sql', ' informix', ' oracle database']",10,8.5,0,6,3,1
4708,Developer,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['JSP', ' Struts', ' J2Ee', ' Java', ' XML', ' Javascript', ' Oracle', ' UML', ' GIT', ' SQL Database']",19,5.5,0,3,1,1
4709,Developer,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Sybase ', ' Scripting ', ' Java ', ' C ', ' C++ ', ' SQL Server', ' Oracle', ' SQL queries']",28,5.0,0,3,1,1
4710,Lead,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['ASP.Net MVC', ' MS SQL Server', ' C#', ' C#.Net', ' Javascript', ' ']",20,4.0,0,6,3,1
4711,Consultant,6,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Linux', ' Oracle DBA', ' Upgradation', ' Performance Tuning']",21,7.0,0,2,1,1
4712,Analyst,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['VSPHERE', ' VMware Consolidated Backup', ' Virtual machine backups', ' setup ']",12,8.0,0,0,1,1
4713,Generic,8,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['MySQL', ' Postgresql', ' Linux', ' Unix', ' Database Administration', ' Replication']",13,10.5,0,5,3,1
4714,Developer,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['cakephp', ' javascript', ' php', ' html5', ' software development', ' nosql', ' sql']",30,4.0,0,3,1,0
4715,Generic,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['unix', ' sql database', ' oracle', ' production support', ' shell scripting', ' sybase']",13,5.0,0,5,3,1
4716,Developer,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Java', ' Eclipse', ' Android', ' Web Services', ' SQL', ' Database', ' Web Technologies']",21,3.5,0,3,1,0
4717,Lead,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Spring Boot', ' Core Java', ' MongoDB', ' MySQL', ' Web Services', ' Database', ' Spring']",28,6.5,2,6,2,2
4718,Developer,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Javascript', ' ExtJS', ' Java', ' SQL Server', ' Unix', ' T - SQL', ' Stored Procedures']",29,6.0,0,3,1,1
4719,Architect,5,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,"[' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",15,7.5,0,1,1,1
4720,Developer,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Data Structures', ' Algorithms', ' C++', ' Java', ' IPC', ' Multithreading']",35,4.0,0,3,1,0
4721,Lead,5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['SQL Server', ' MySQL', ' T - SQL', ' Java', ' SSIS', ' SSRS', ' DTS', ' Dynamo Db', ' MongoDB']",21,6.0,2,6,2,2
4722,Developer,4,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"['HTML', ' CSS', ' Javascript', ' Java', ' Tomcat', ' J2Ee', ' Html5', ' SQL Database']",21,6.5,0,3,1,0
4723,Consultant,9,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['CONSULTANT', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",9,10.0,0,2,1,1
4724,Lead,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Mockito', ' Java Api', ' Spring Boot', ' JUnit', ' Rest', ' Javascript', ' NoSQL', ' Marklogic']",14,6.5,3,6,2,2
4725,Generic,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['cloud technical specialist devops', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML']",12,6.5,0,5,3,0
4726,Lead,10,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Java Lead', ' TAT', ' AMS', ' LMS Support', ' Relational Databases', ' SQL']",15,11.5,2,6,2,1
4727,Generic,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['WTX', ' ESQL', ' SOAP', ' Datapower', ' WMB', ' Websphere Transformation Extender']",15,5.5,0,5,3,0
4728,Architect,8,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['php', ' drupal', ' Symfony', ' Laravel', ' CakePHP', ' Zend', ' Wordpress', ' Linux', ' MySQL']",14,10.5,0,1,1,1
4729,Developer,7,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Java', ' Javascript', ' Python', ' Software Development', ' Android', ' GIT', ' NoSQL']",15,9.5,0,3,1,1
4730,Architect,10,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['JQuery', ' Javascript', ' MVC Framework', ' Ajax', ' Laravel', ' SQL Server', ' ASP']",15,15.0,2,1,1,1
4731,Lead,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Oracle SQL', ' Core Java', ' Customer Service', ' Apache Tomcat', ' Customer Care']",16,5.5,2,6,2,2
